13.26217	53.4314	31.78006	
26.34613	1.722912	22.89208	
17.96616	83.56143	11.66106	
47.58272	3.421173	32.98594	

13.153	52.89807	31.90964	
25.21509	1.735079	23.33787	
17.98441	83.51874	6.898458	
49.10551	3.247131	29.89311	

13.1012	52.64655	31.97036	
24.69107	1.74174	23.55782	
17.98376	83.50073	4.800192	
49.26248	3.156464	28.8375	

13.2417	53.34967	31.95655	
27.58755	1.816213	23.88981	
18.04529	84.21783	3.112823	
48.3919	3.107178	28.96334	

13.38737	54.08478	31.92277	
30.39709	1.898249	24.22355	
18.10156	84.90422	1.984948	
47.58413	3.080597	29.26016	

13.47781	54.54504	31.89667	
32.08893	1.954554	24.45252	
18.13477	85.32375	1.367171	
47.09322	3.06662	29.45592	

13.52439	54.78329	31.88189	
32.94586	1.985319	24.57802	
18.15146	85.53889	1.063188	
46.84095	3.059662	29.55708	

13.63232	55.33502	31.81631	
32.46564	2.007495	25.03858	
18.45135	89.50426	1.578895	
47.97237	3.186035	30.10521	

13.72218	55.80038	31.77741	
31.6879	2.015348	25.4094	
18.66568	93.13006	2.169518	
48.85949	3.288269	30.51551	

14.00418	57.36829	32.26129	
30.48544	1.913026	24.39872	
18.78116	95.6981	3.715576	
48.62193	3.276794	30.57896	

14.24403	58.74625	32.71141	
29.70416	1.82195	23.38271	
18.82922	97.12357	4.996423	
48.13315	3.235199	30.51104	

14.38445	59.57178	32.97667	
29.3501	1.770301	22.77439	
18.84799	97.82381	5.73742	
47.793	3.205292	30.44636	

14.45509	59.9924	33.10954	
29.20276	1.744988	22.46822	
18.85553	98.15035	6.108047	
47.61118	3.18924	30.4086	

14.48839	60.19199	33.17193	
29.14066	1.733259	22.32418	
18.8587	98.29945	6.282303	
47.52341	3.181488	30.38976	

14.50366	60.28381	33.20051	
29.11371	1.727902	22.25817	
18.86011	98.36699	6.362182	
47.48277	3.177917	30.38087	

14.90774	62.32324	31.09384	
28.7341	1.757854	22.76997	
18.86737	99.84618	9.793048	
40.71087	2.996307	32.91935	

15.27645	64.25827	28.99664	
28.49915	1.797688	23.38385	
18.84805	101.3489	13.23764	
32.79864	2.880188	35.99783	

15.49386	65.43927	27.67997	
28.40842	1.826632	23.81139	
18.82202	102.3215	15.41545	
27.46382	2.849396	38.2265	

15.60293	66.04437	26.99537	
28.37604	1.842708	24.0451	
18.8042	102.8379	16.55021	
24.64428	2.846375	39.46576	

16.08874	69.04062	25.12804	
26.62051	1.861041	24.78662	
18.8287	103.1367	15.27638	
23.53367	2.647644	36.62064	

16.4848	71.6734	23.54643	
21.32428	1.767979	24.70006	
18.86414	103.8208	13.22449	
21.69503	2.442902	33.95277	

16.7068	73.24094	22.63149	
16.39722	1.690608	24.45325	
18.88577	104.3624	11.75117	
20.12028	2.306732	32.25416	

16.81549	74.03668	22.17689	
13.2934	1.651692	24.3143	
18.89621	104.6678	10.94257	
19.15815	2.232391	31.33488	

16.866	74.41351	21.96427	
11.6691	1.634533	24.25389	
18.90094	104.8185	10.54659	
18.6593	2.19577	30.88247	

16.88903	74.58676	21.86709	
10.88882	1.627069	24.22853	
18.90305	104.8889	10.36197	
18.42022	2.178619	30.67044	

16.69611	73.30746	23.67426	
4.152802	1.956083	30.33061	
18.81256	105.4625	15.93317	
3.278534	2.735413	43.61285	

16.46058	71.82986	25.82161	
0.08373196	2.304138	36.80259	
18.66263	106.3431	22.13724	
19.45605	3.832123	66.84851	

16.28974	70.8089	27.34248	
1.886013	2.509593	40.78572	
18.53268	107.0905	26.26437	
25.32486	4.290283	79.6003	

16.19335	70.24957	28.18569	
2.622604	2.60856	42.77185	
18.45352	107.5471	28.4502	
27.49329	4.433533	84.40327	

16.8133	74.24506	23.70628	
0.5506464	2.210651	35.097	
18.21631	106.3344	35.43747	
25.87659	4.287506	78.3156	

17.24708	78.38071	25.72552	
2.662994	1.612976	24.68173	
18.16006	100.6922	37.39623	
22.55167	2.923889	43.96828	

17.39669	80.67459	29.04943	
5.91333	1.190071	17.79343	
18.09506	96.49181	37.22483	
19.84564	0.9566956	13.41501	

17.43607	81.75964	31.23648	
8.481506	0.9659851	14.23339	
18.0448	94.35768	36.82084	
21.54874	0.2256775	3.110547	

17.44595	82.25476	32.37336	
10.12042	0.8595088	12.55065	
18.0174	93.3753	36.56688	
25.30893	179.9651	179.5593	

17.44864	82.47852	32.91491	
11.01117	0.8107961	11.78065	
18.00415	92.93285	36.43888	
3.859764	179.8848	178.3337	

17.42667	82.45508	33.53545	
11.61121	0.8759261	12.70666	
18.10776	93.01353	33.70444	
35.04295	0.1691284	1.899728	

17.40454	82.37115	33.98815	
11.78207	0.9488868	13.77455	
18.2084	93.33875	31.14204	
23.82695	0.4065857	5.206159	

17.3906	82.30701	34.23963	
11.78775	0.9948156	14.45592	
18.26883	93.61255	29.59764	
22.34615	0.5568848	7.235772	

17.38334	82.27118	34.3633	
11.76883	1.018591	14.8107	
18.29932	93.77168	28.81291	
21.97119	0.6337585	8.268599	

16.8814	79.13055	40.11895	
0.1497691	1.193039	18.06481	
18.38626	94.97763	27.42093	
8.053223	0.743866	10.78665	

16.27937	75.85846	46.30396	
7.417075	1.537687	23.54528	
18.45392	96.04687	26.29813	
27.33905	1.168732	15.6836	

15.84635	73.7178	50.34833	
9.504386	1.807751	27.90652	
18.49057	96.67339	25.65276	
34.79565	1.560394	19.70568	

15.60444	72.5769	52.47793	
9.966316	1.953149	30.33965	
18.50818	96.98731	25.3313	
37.70947	1.792786	22.01205	

15.48465	72.0239	53.50026	
10.05943	2.022266	31.52373	
18.51627	97.13486	25.18051	
38.92078	1.909546	23.15884	

15.5056	73.1937	55.9346	
4.809689	2.384103	38.34412	
18.52689	104.556	27.39108	
54.90546	3.769562	36.13836	

15.55292	74.68225	58.35421	
0.8641564	2.781787	46.36837	
18.30371	112.2207	28.75066	
65.90369	7.695038	59.16595	

15.58807	75.77301	59.95118	
0.9107056	3.023757	51.79309	
18.04465	117.0458	29.17943	
70.44717	10.74344	74.47266	

15.60807	76.39612	60.80672	
1.615814	3.139597	54.62376	
17.87653	119.5255	29.28432	
72.38437	12.38312	81.49973	

15.61811	76.70944	61.22208	
1.900238	3.191753	55.96423	
17.78867	120.7009	29.30817	
73.24155	13.18921	84.58181	

15.09116	73.71027	64.53763	
6.417694	3.118242	53.3508	
18.06268	115.9295	30.44693	
76.85193	14.66629	70.58482	

14.55958	70.72147	67.26123	
10.28979	3.055231	50.87816	
18.25632	110.8637	31.44712	
78.59619	172.763	166.0405	

14.22231	68.87061	68.76103	
12.52719	3.023365	49.47591	
18.32587	107.6408	31.9941	
8.997823	179.0659	166.4264	

13.36543	63.76395	70.5229	
19.40311	2.996291	46.30056	
18.37216	105.1895	31.77839	
36.54847	178.4928	161.358	

12.58089	59.40594	71.62593	
25.45691	3.006529	43.60215	
18.39536	103.6329	31.42927	
44.24988	178.2184	160.0213	

12.09829	56.85947	72.14784	
29.08359	3.027966	41.99727	
18.40503	102.797	31.19202	
47.43759	178.1065	159.7999	

11.84983	55.58301	72.3778	
30.9296	3.043642	41.18184	
18.40897	102.3888	31.06569	
48.86998	178.0583	159.7862	

11.73151	54.98276	72.47883	
31.80466	3.052262	40.79546	
18.41058	102.1982	31.00473	
49.51834	178.0369	159.7972	

11.67699	54.7077	72.52362	
32.20715	3.056505	40.61779	
18.41132	102.1111	30.97648	
49.81111	178.0272	159.8054	

11.51465	53.1091	70.1725	
33.85474	3.112855	40.48941	
18.4353	101.052	30.09389	
58.86032	177.7188	160.7775	

11.44825	52.00134	67.63503	
34.92438	3.157348	40.48906	
18.45114	100.0468	29.2932	
68.11236	177.006	160.9121	

11.80584	52.08258	61.56494	
33.43222	2.631208	33.35378	
18.46887	98.82419	28.12737	
84.6734	167.7848	151.3798	

13.11157	55.83014	49.65507	
23.60214	1.87613	25.78883	
18.46481	96.78919	26.68365	
74.92883	4.424072	12.54202	

14.13516	59.36075	39.91164	
12.30768	1.488981	21.89734	
18.43961	95.12687	25.71228	
61.45319	2.543396	15.57498	

14.67922	61.49045	34.36196	
5.418732	1.372837	20.6751	
18.41635	94.14359	25.20408	
54.64569	2.194275	16.84451	

14.93588	62.57355	31.63243	
2.160431	1.340788	20.32692	
18.40228	93.64365	24.96259	
51.49492	2.08902	17.47139	

14.78447	61.86877	32.88646	
2.176879	1.902564	29.68782	
18.4252	93.35677	23.56148	
45.58792	1.734467	16.5488	

14.57606	60.98785	34.95861	
3.756722	2.598774	42.56704	
18.44702	93.17992	22.30442	
40.01674	1.481873	15.64415	

14.32689	59.41211	34.04784	
5.648763	2.892926	48.75903	
18.55884	98.03074	24.4237	
27.91578	1.523376	19.09189	

14.6285	61.65176	36.95473	
0.9298401	3.243012	57.45147	
18.61383	100.8417	24.14584	
40.19043	1.949951	20.7609	

15.05033	64.87231	40.01128	
5.12027	3.500297	64.77771	
18.65076	101.856	23.09306	
55.69437	2.890137	21.81265	

15.34196	67.2352	41.84689	
6.508789	3.616564	68.79559	
18.6731	102.1872	22.30502	
64.61685	4.071838	22.36744	

15.49844	68.55951	42.75772	
6.884064	3.663024	70.67556	
18.6846	102.3024	21.87198	
68.80389	5.014618	22.44854	

15.57407	69.21564	43.18088	
6.985229	3.682079	71.52266	
18.69009	102.347	21.66055	
70.68753	5.583984	22.39106	

15.7074	70.85648	45.37569	
3.583099	3.547837	66.88139	
18.67007	99.8354	21.39901	
67.80875	4.177765	19.51607	

15.8549	72.5462	47.01054	
0.3052673	3.413725	62.60904	
18.62811	97.48335	21.06082	
62.57954	2.883148	16.95782	

15.9567	73.67029	47.83224	
1.704593	3.331772	60.12986	
18.59253	96.07723	20.79992	
57.88279	2.232483	15.48798	

16.01179	74.27264	48.2053	
2.73635	3.290078	58.89827	
18.57153	95.36642	20.6504	
54.92595	1.949371	14.77835	

16.38142	79.23483	51.68154	
15.71028	3.526601	62.97249	
18.61057	95.9012	19.67714	
54.47126	1.774078	13.59345	

16.68699	84.28439	54.23759	
27.32581	3.923445	66.84959	
18.65076	96.58434	18.77698	
54.87409	1.673553	12.65526	

16.84403	87.53369	55.45969	
33.92662	4.25234	68.96606	
18.67484	97.02955	18.22774	
55.29766	1.62439	12.12241	

16.91358	89.24222	55.98946	
37.15788	4.450056	69.96326	
18.68692	97.26321	17.94559	
55.55651	1.601868	11.85858	

16.94372	90.06354	56.21888	
38.65842	4.551757	70.41695	
18.6926	97.37534	17.81126	
55.68859	1.591705	11.73515	

16.95694	90.4437	56.31974	
39.3419	4.600341	70.62157	
18.69519	97.42717	17.74935	
55.7512	1.587189	11.6787	

17.33322	100.5419	54.40123	
44.85604	5.004066	70.79682	
18.67825	97.51081	18.74173	
60.2625	1.650269	10.4549	

17.31667	110.4885	51.72766	
50.40605	5.554369	71.23035	
18.66113	97.59805	19.68848	
65.40408	1.811646	9.290934	

17.11942	116.5	49.77928	
53.81247	5.991794	71.66501	
18.65042	97.65891	20.26101	
69.00032	2.004547	8.542545	

16.96793	119.5147	48.7114	
55.53063	6.250007	71.94296	
18.64493	97.69254	20.55246	
70.98693	2.15271	8.128723	

17.87727	106.7464	42.96051	
42.88407	4.39627	59.87154	
18.67932	97.5845	18.78663	
49.34422	1.107422	9.621588	

18.36559	95.89987	29.11785	
13.26261	2.614738	42.02985	
18.7132	97.82777	17.35826	
26.19157	1.081757	13.66318	

18.51045	92.89456	18.58416	
12.20789	2.334736	35.89271	
18.71719	97.67724	16.92023	
16.11225	1.249298	17.23634	

18.56485	92.41779	13.54869	
23.28058	2.479115	35.31828	
18.71103	97.43561	16.89827	
11.93769	1.360504	19.29332	

18.58905	92.4151	11.34792	
27.71561	2.591514	35.40527	
18.7056	97.27306	16.94571	
10.14206	1.417419	20.31149	

18.60012	92.4585	10.38436	
29.5845	2.650041	35.49428	
18.70251	97.18714	16.98088	
9.352228	1.444366	20.78731	

18.60515	92.48697	9.957385	
30.39944	2.677799	35.54237	
18.70099	97.14569	16.99963	
9.00067	1.456696	21.00479	

18.57914	92.07373	10.49257	
31.51767	2.625105	34.19804	
18.65973	96.34433	17.91522	
5.563093	1.492798	21.81771	

18.55322	91.68973	11.08805	
32.42038	2.569098	32.93481	
18.6178	95.59374	18.78673	
2.581697	1.533539	22.6137	

18.53721	91.46149	11.45948	
32.95465	2.534276	32.17616	
18.59088	95.1389	19.31878	
0.875554	1.561829	23.12379	

18.52897	91.34628	11.65053	
33.22678	2.516363	31.79114	
18.57669	94.90662	19.59144	
0.0330027	1.577301	23.39267	

18.52505	91.29196	11.74136	
33.35602	2.507845	31.60906	
18.56985	94.79636	19.72104	
0.3601074	1.584869	23.52228	

18.43659	90.03564	13.17203	
34.75604	2.54399	31.45507	
18.4368	92.74937	21.88392	
8.285583	1.469482	21.68266	

18.34773	88.88055	14.51563	
36.13449	2.593368	31.45348	
18.29663	90.84264	23.79055	
17.15625	1.431763	20.56408	

18.29133	88.19278	15.3303	
36.99557	2.630307	31.5116	
18.20526	89.69957	24.88506	
23.04883	1.454559	20.25696	

18.26184	87.84534	15.74599	
37.4407	2.651284	31.55861	
18.15695	89.12093	25.42541	
26.1438	1.482269	20.22065	

18.24769	87.6814	15.94307	
37.65289	2.661708	31.58508	
18.1337	88.84771	25.67734	
27.62219	1.499603	20.2331	

18.03623	85.056	16.87597	
38.41168	2.61491	30.55214	
17.99695	86.90463	25.97376	
31.18185	1.505951	19.70203	

17.81757	82.65912	17.76122	
39.2179	2.57274	29.5743	
17.86249	85.13506	26.08754	
34.42111	1.523743	19.30478	

17.67635	81.23846	18.31243	
39.76874	2.549519	28.98646	
17.77728	84.07798	26.09797	
36.41827	1.541748	19.11068	

17.60194	80.52298	18.59843	
40.06992	2.538494	28.6888	
17.73273	83.54266	26.0875	
37.44995	1.553192	19.02468	

17.56611	80.18591	18.73521	
40.21771	2.533509	28.54827	
17.71133	83.28973	26.07891	
37.94238	1.559235	18.98697	

17.50752	79.79504	19.94269	
45.21997	2.756582	28.34828	
17.62421	82.20703	25.72929	
19.03513	1.051178	14.82602	

17.29912	78.15479	22.00674	
51.0416	2.966554	26.68487	
17.46851	80.44016	25.25834	
28.67862	1.102295	13.55777	

17.11991	76.79709	23.50986	
55.08768	3.141751	25.27567	
17.34219	79.11274	24.91953	
53.17786	2.084229	16.65374	

17.0143	76.02228	24.33214	
57.32468	3.259652	24.46385	
17.26794	78.36761	24.73004	
61.4905	3.010956	18.5537	

16.961	75.63812	24.7332	
58.42957	3.325328	24.05855	
17.23029	77.99891	24.636	
64.6701	3.57373	19.39243	

16.93583	75.45831	24.91968	
58.9473	3.358099	23.86804	
17.21246	77.82621	24.59186	
65.99498	3.861938	19.75217	

16.74327	73.93939	25.2949	
60.62689	3.600046	24.1673	
17.13516	77.14922	24.71273	
69.47272	4.604797	19.64569	

16.55682	72.53122	25.63116	
62.00598	3.830015	24.45618	
17.06494	76.55006	24.83293	
72.27385	5.412415	19.31689	

16.43999	71.6781	25.84013	
62.78403	3.971483	24.61866	
17.02246	76.19351	24.90511	
73.8521	5.994934	19.01237	

16.37915	71.24225	25.94902	
63.16663	4.044276	24.69688	
17.00073	76.01282	24.94156	
74.62888	6.327148	18.8205	

16.35001	71.03543	26.00125	
63.34491	4.078942	24.73281	
16.99039	75.92735	24.95874	
74.99117	6.494293	18.71977	

15.84804	67.45621	25.53156	
58.98557	3.668465	26.26563	
16.69556	73.43446	24.53907	
73.70658	6.593079	21.36228	

15.32292	64.0278	24.95299	
55.08493	3.406668	27.64506	
16.39267	71.06226	24.06739	
72.74836	6.704498	23.56525	

14.93454	61.60654	23.99394	
49.29501	3.09182	29.25536	
16.09732	68.63519	21.255	
68.0812	5.693298	27.01538	

14.69391	60.16388	23.30904	
44.96072	2.91676	30.37583	
15.88351	66.98053	18.68296	
64.34364	5.126404	29.31291	

14.56477	59.40881	22.94278	
42.53177	2.836572	30.98766	
15.75922	66.07481	17.13211	
62.25985	4.880005	30.52718	

14.50143	59.04337	22.76702	
41.33075	2.80098	31.28719	
15.69586	65.62926	16.34183	
61.23856	4.773743	31.11326	

14.47177	58.87332	22.68602	
40.76846	2.785161	31.42689	
15.66568	65.42081	15.96719	
60.76314	4.727173	31.38481	

14.45818	58.79562	22.64925	
40.51117	2.778127	31.49069	
15.65173	65.32539	15.79485	
60.54629	4.706543	31.50852	

14.1768	57.29059	22.90657	
42.10223	2.851454	31.44512	
15.51715	64.50376	16.02696	
61.97128	4.90274	31.09021	

13.89696	55.83051	23.13347	
43.68585	2.927112	31.35299	
15.38986	63.74192	16.27794	
63.40619	5.122101	30.64017	

13.71957	54.92215	23.25907	
44.66321	2.975603	31.27719	
15.31168	63.28019	16.4321	
64.30197	5.272491	30.34835	

13.62665	54.45139	23.31927	
45.16586	3.001119	31.23257	
15.27142	63.0442	16.51071	
64.766	5.35495	30.19374	

13.49151	53.76996	23.36432	
46.09772	3.186349	32.74925	
15.26437	62.95295	15.36256	
64.21958	5.503784	32.05566	

13.38161	53.22012	23.38537	
46.91614	3.371665	34.30267	
15.26578	62.92178	14.21544	
63.73381	5.651062	33.90223	

13.4558	53.40784	20.44571	
43.76352	3.425887	37.65155	
15.40866	63.70465	10.38175	
62.67615	5.856262	37.33142	

13.52587	53.63306	17.67064	
40.86832	3.451535	40.46514	
15.51648	64.37916	6.996443	
61.924	6.018341	40.11579	

13.55885	53.745	15.99717	
39.19818	3.468146	42.12841	
15.56955	64.75559	4.966085	
61.53426	6.112274	41.73842	

13.57242	53.79242	15.14644	
38.37033	3.477245	42.97131	
15.59308	64.93813	3.931717	
61.35134	6.159454	42.55528	

13.57804	53.81244	14.74382	
37.9834	3.481751	43.37029	
15.60339	65.02245	3.441094	
61.26812	6.181671	42.94084	

13.58044	53.82104	14.55879	
37.80664	3.483845	43.55375	
15.60797	65.06077	3.215344	
61.2306	6.191895	43.11788	

13.54093	53.62598	14.67621	
36.87076	3.394034	42.86235	
15.54733	64.68722	3.340647	
60.938	6.156097	43.39088	

13.50468	53.44812	14.81699	
36.01855	3.310963	42.17499	
15.48941	64.32989	3.531472	
60.66315	6.117767	43.5939	

13.48338	53.3439	14.90253	
35.50433	3.261608	41.75626	
15.45441	64.11462	3.664732	
60.49535	6.093353	43.70385	

13.4727	53.29178	14.94556	
35.24191	3.236716	41.54268	
15.43661	64.00533	3.737069	
60.40933	6.080627	43.75678	

13.46769	53.26727	14.96577	
35.11737	3.224984	41.44139	
15.42819	63.95363	3.772323	
60.36842	6.074493	43.7812	

13.45589	53.21414	15.22809	
35.85138	3.275211	41.72187	
15.31363	63.22366	5.129409	
59.98457	6.028809	44.11815	

13.65651	54.2926	17.74904	
38.59827	3.248043	39.26257	
15.25436	62.80144	8.361326	
60.14158	5.996338	43.46779	

13.85199	55.39621	20.0307	
41.43906	3.235292	36.93884	
15.24738	62.75331	10.92313	
60.35855	5.974426	42.81249	

13.9711	56.09503	21.37989	
43.35907	3.243202	35.57033	
15.25485	62.81392	12.37169	
60.48583	5.960815	42.42544	

14.03184	56.45914	22.0577	
44.40253	3.253397	34.88784	
15.26144	62.86668	13.08741	
60.54673	5.953369	42.2326	

14.06061	56.63345	22.37647	
44.91302	3.259923	34.5684	
15.2652	62.89648	13.42193	
60.57428	5.949615	42.14242	

14.14181	57.13754	23.33854	
46.94589	3.365385	34.20241	
15.25919	62.98196	16.72808	
64.09114	6.64682	40.91961	

14.20473	57.54321	24.16678	
48.75659	3.475846	33.93445	
15.25244	63.12265	19.74887	
67.43399	7.563202	39.83282	

14.23848	57.76794	24.65267	
49.83737	3.548666	33.78404	
15.24878	63.24141	21.55221	
69.44054	8.282928	39.16054	

14.25453	57.87695	24.89685	
50.38574	3.587664	33.70936	
15.24725	63.31269	22.46513	
70.45232	8.710052	38.80163	

14.26187	57.92734	25.01183	
50.6452	3.606602	33.67427	
15.24664	63.34916	22.89645	
70.9285	8.928802	38.62559	

14.27439	58.09192	26.01544	
50.87057	3.588012	33.25985	
15.21976	63.26633	23.70698	
72.24843	9.509186	37.59061	

14.28419	58.23947	26.92937	
51.00595	3.564574	32.88071	
15.194	63.1793	24.37106	
73.42233	10.10284	36.57692	

14.2898	58.32916	27.47538	
51.07025	3.549012	32.65422	
15.17816	63.12504	24.75746	
74.13388	10.50793	35.92461	

14.35765	59.1261	30.91335	
52.34195	3.474173	30.72141	
14.98206	62.04355	25.54655	
79.61362	15.54709	28.93025	

14.44306	60.06586	34.01653	
53.57062	3.413829	29.03892	
14.78503	60.95537	26.0809	
84.79286	31.25192	11.6729	

14.50726	60.7453	35.86979	
54.31982	3.380509	28.07172	
14.65869	60.25967	26.32701	
87.18562	71.03543	28.92493	

14.54414	61.12836	36.8094	
54.70016	3.364225	27.59293	
14.59207	59.8937	26.42958	
87.19355	109.5775	67.84528	

14.56267	61.31934	37.25371	
54.87958	3.35663	27.36938	
14.55994	59.71748	26.47265	
86.78917	124.7904	83.22882	

14.47532	60.9639	38.08113	
52.7894	3.079553	26.48853	
14.27322	58.15725	26.72718	
86.18849	137.4973	97.14978	

14.38829	60.58948	38.7688	
50.63174	2.838544	25.70081	
14.00156	56.71389	26.91539	
85.67695	144.3954	105.1696	

14.33474	60.35815	39.17358	
49.24521	2.701619	25.23071	
13.83447	55.84198	27.00836	
85.37641	147.5488	109.0028	

14.30725	60.2395	39.3783	
48.51392	2.634269	24.99265	
13.74844	55.39736	27.04984	
85.2257	148.9505	110.7519	

14.29418	60.18317	39.47511	
48.16132	2.602922	24.88014	
13.70743	55.1865	27.06812	
85.15479	149.5742	111.5405	

14.28815	60.15726	39.51963	
47.99786	2.588648	24.82846	
13.68851	55.0895	27.07624	
85.12231	149.8531	111.8954	

13.95676	58.44678	40.36267	
49.23987	2.555036	23.75332	
13.17706	52.58788	27.98639	
83.21552	159.6227	123.3372	

13.63555	56.82828	41.10435	
50.52686	2.528233	22.73393	
12.66473	50.16315	28.75208	
81.20807	165.0011	130.3605	

13.41114	55.87067	42.37944	
44.06961	2.3455	24.3412	
12.10986	47.45767	27.68037	
80.29134	167.1476	134.5542	

13.29103	55.43915	43.42625	
38.31073	2.27797	26.26786	
11.72501	45.60186	26.40231	
80.15742	167.8412	136.7162	

13.23516	55.26764	44.04452	
35.10022	2.268019	27.5293	
11.51392	44.59814	25.57461	
80.24964	168.0172	137.6996	

13.21019	55.19925	44.35825	
33.54425	2.269491	28.19271	
11.41028	44.10949	25.14111	
80.33826	168.052	138.1296	

13.19905	55.17072	44.50686	
32.82529	2.271479	28.51125	
11.36185	43.88218	24.93327	
80.38928	168.0564	138.3182	

13.19406	55.15833	44.57524	
32.4986	2.272646	28.65853	
11.33966	43.77845	24.83721	
80.41464	168.0559	138.4018	

12.75794	52.83734	44.20033	
33.82935	2.421997	30.18049	
11.22464	43.24738	24.41441	
86.67722	142.7286	112.3469	

12.34434	50.6951	43.72916	
35.10608	2.559748	31.50384	
11.12332	42.78204	24.02214	
86.12404	32.31192	0.8294983	

12.09397	49.42395	43.39449	
35.86227	2.641704	32.26368	
11.06381	42.50972	23.78106	
83.07224	17.82578	14.49037	

11.96651	48.78375	43.20998	
36.24182	2.68308	32.64005	
11.03391	42.37319	23.65676	
81.51949	14.6785	18.10591	

11.90615	48.48215	43.1193	
36.42017	2.702612	32.81596	
11.01984	42.30897	23.59745	
80.79611	13.5921	19.42377	

11.83223	48.18491	43.42146	
36.00488	2.866856	35.38768	
10.98615	42.146	23.27889	
81.80643	15.41113	17.86641	

11.77512	47.97009	43.73517	
35.64536	3.012706	37.76881	
10.95703	42.00515	22.98507	
82.91642	17.99686	15.48424	

11.60066	46.80676	41.61133	
36.83759	3.205429	39.90541	
11.0751	42.55862	23.77939	
81.92715	16.39877	18.65485	

11.45196	45.79425	39.4241	
37.99146	3.348887	41.25938	
11.2048	43.17148	24.59441	
80.61372	14.57544	21.93219	

11.36425	45.20352	38.04561	
38.67041	3.429455	41.96739	
11.28967	43.57467	25.08953	
79.73844	13.59473	23.79455	

11.31981	44.90744	37.32916	
39.00916	3.469312	42.30683	
